CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total
16022,260,1,628.28,United Kingdom,2,1,3,213,6
16023,46,3,719.81,United Kingdom,4,3,3,433,10
16024,12,3,484.2,United Kingdom,5,3,2,532,10
16025,30,1,439.65999999999997,United Kingdom,4,1,2,412,7
16026,43,1,236.09,United Kingdom,4,1,1,411,6
16027,92,15,2048.36,United Kingdom,3,5,4,354,12
16028,596,1,82.2,United Kingdom,1,1,1,111,3
16029,39,107,122209.14,United Kingdom,4,5,5,455,14
16030,310,1,331.24,United Kingdom,2,1,2,212,5
16031,92,2,548.94,United Kingdom,3,2,2,322,7
16032,456,6,1970.45,United Kingdom,1,4,4,144,9
16033,6,27,10836.13,United Kingdom,5,5,5,555,15
16034,196,6,928.72,United Kingdom,2,4,3,243,9
16035,560,1,217.73,United Kingdom,1,1,1,111,3
16036,87,4,2556.84,United Kingdom,3,4,4,344,11
16037,270,5,1509.34,United Kingdom,2,4,4,244,10
16038,8,3,471.78000000000003,United Kingdom,5,3,2,532,10
16039,424,2,456.4,United Kingdom,1,2,2,122,5
16040,65,7,2416.9,United Kingdom,3,4,4,344,11
16041,31,3,3166.4,United Kingdom,4,3,5,435,12
16042,22,8,2265.12,United Kingdom,4,4,4,444,12
16043,38,8,1856.5900000000001,United Kingdom,4,4,4,444,12
16044,435,1,340.84000000000003,United Kingdom,1,1,2,112,4
16045,120,8,3434.9300000000003,United Kingdom,3,4,5,345,12
16046,562,1,235.78,United Kingdom,1,1,1,111,3
16047,682,1,107.14,EIRE,1,1,1,111,3
16048,373,4,1075.23,United Kingdom,2,4,3,243,9
16049,40,6,1899.68,United Kingdom,4,4,4,444,12
16050,174,3,300.7,United Kingdom,3,3,2,332,8
16051,682,1,188.44,United Kingdom,1,1,1,111,3
16052,54,1,362.06,United Kingdom,4,1,2,412,7
16053,33,6,3634.84,United Kingdom,4,4,5,445,13
16054,145,4,2111.88,United Kingdom,3,4,4,344,11
16055,221,1,134.8,United Kingdom,2,1,1,211,4
16056,45,1,664.85,United Kingdom,4,1,3,413,8
16057,16,10,3854.85,United Kingdom,5,5,5,555,15
16058,406,1,62.7,United Kingdom,2,1,1,211,4
16059,66,12,3217.77,United Kingdom,3,5,5,355,13
16060,401,3,541.95,United Kingdom,2,3,2,232,7
16061,431,1,89.65,United Kingdom,1,1,1,111,3
16062,10,8,2863.45,United Kingdom,5,5,4,554,14
16063,260,1,335.32,United Kingdom,2,1,2,212,5
16064,725,1,111.0,United Kingdom,1,1,1,111,3
16065,365,8,2382.62,United Kingdom,2,5,4,254,11
16066,17,5,1521.87,United Kingdom,5,4,4,544,13
16067,563,3,3395.29,United Kingdom,1,3,5,135,9
16068,594,1,122.93,United Kingdom,1,1,1,111,3
16069,418,1,457.7,United Kingdom,1,1,2,112,4
16070,22,2,852.15,United Kingdom,4,2,3,423,9
16071,45,4,1076.8,United Kingdom,4,4,3,443,11
16072,288,4,4328.89,United Kingdom,2,4,5,245,11
16073,297,1,122.39999999999999,United Kingdom,2,1,1,211,4
16074,390,1,265.25,United Kingdom,2,1,1,211,4
16075,503,2,736.9300000000001,United Kingdom,1,2,3,123,6
16076,3,10,2234.73,United Kingdom,5,5,4,554,14
16077,626,1,2300.4,United Kingdom,1,1,4,114,6
16078,284,2,362.99,United Kingdom,2,2,2,222,6
16079,17,3,1352.0,United Kingdom,5,3,4,534,12
16080,82,4,602.5600000000001,United Kingdom,3,4,2,342,9
16081,56,8,4460.18,United Kingdom,4,5,5,455,14
16082,670,1,106.75,United Kingdom,1,1,1,111,3
16083,101,4,2351.42,United Kingdom,3,4,4,344,11
16084,299,1,436.18,United Kingdom,2,1,2,212,5
16085,23,12,2343.53,United Kingdom,4,5,4,454,13
16086,59,10,2864.9900000000002,United Kingdom,3,5,4,354,12
16087,389,5,1739.92,United Kingdom,2,4,4,244,10
16088,576,2,1437.43,United Kingdom,1,2,4,124,7
16089,386,2,271.44,United Kingdom,2,2,1,221,5
16090,624,1,205.91,United Kingdom,1,1,1,111,3
16091,155,2,315.06,United Kingdom,3,2,2,322,7
16092,115,6,1587.94,United Kingdom,3,4,4,344,11
16093,107,1,17.0,United Kingdom,3,1,1,311,5
16094,12,11,3695.56,United Kingdom,5,5,5,555,15
16095,456,1,447.05,United Kingdom,1,1,2,112,4
16096,264,4,1584.97,United Kingdom,2,4,4,244,10
16097,240,1,185.04999999999998,United Kingdom,2,1,1,211,4
16098,88,14,4448.1,United Kingdom,3,5,5,355,13
16099,50,7,1573.2,United Kingdom,4,4,4,444,12
16100,463,1,582.64,United Kingdom,1,1,2,112,4
16101,71,4,3229.16,United Kingdom,3,4,5,345,12
16102,42,3,1842.14,United Kingdom,4,3,4,434,11
16103,7,22,6191.71,United Kingdom,5,5,5,555,15
16104,62,9,2778.61,United Kingdom,3,5,4,354,12
16105,249,5,2386.19,United Kingdom,2,4,4,244,10
16106,66,1,108.38,United Kingdom,3,1,1,311,5
16107,18,7,3204.1600000000003,United Kingdom,5,4,5,545,14
16108,85,4,2235.92,United Kingdom,3,4,4,344,11
16109,219,3,939.48,United Kingdom,2,3,3,233,8
16110,45,4,1819.27,United Kingdom,4,4,4,444,12
16111,428,1,562.48,United Kingdom,1,1,2,112,4
16112,143,4,195.73999999999998,United Kingdom,3,4,1,341,8
16113,183,1,161.38,United Kingdom,3,1,1,311,5
16114,171,1,135.75000000000003,United Kingdom,3,1,1,311,5
16115,10,12,2575.14,United Kingdom,5,5,4,554,14
16116,212,1,612.78,United Kingdom,2,1,2,212,5
16117,190,3,654.4,United Kingdom,2,3,3,233,8
16118,653,1,4376.25,United Kingdom,1,1,5,115,7
16119,8,8,1720.81,United Kingdom,5,5,4,554,14
16120,59,6,3056.91,United Kingdom,3,4,5,345,12
16121,57,5,1477.09,United Kingdom,4,4,4,444,12
16122,73,6,1001.34,United Kingdom,3,4,3,343,10
16123,52,1,307.78,United Kingdom,4,1,2,412,7
16124,317,4,1772.49,United Kingdom,2,4,4,244,10
16125,367,14,4587.65,United Kingdom,2,5,5,255,12
16126,29,15,14646.800000000001,United Kingdom,4,5,5,455,14
16127,39,2,801.31,United Kingdom,4,2,3,423,9
16128,18,11,3801.05,United Kingdom,5,5,5,555,15
16129,407,3,1396.05,United Kingdom,2,3,4,234,9
16130,422,4,987.48,United Kingdom,1,4,3,143,8
16131,52,12,9957.42,United Kingdom,4,5,5,455,14
16132,544,2,664.1999999999999,United Kingdom,1,2,3,123,6
16133,4,56,22992.260000000002,United Kingdom,5,5,5,555,15
16134,22,5,2145.34,United Kingdom,4,4,4,444,12
16135,263,2,819.45,United Kingdom,2,2,3,223,7
16136,60,4,946.8,United Kingdom,3,4,3,343,10
16137,680,1,422.7,United Kingdom,1,1,2,112,4
16138,379,3,910.35,United Kingdom,2,3,3,233,8
16139,19,5,1111.15,United Kingdom,5,4,3,543,12
16140,66,3,1557.6000000000001,United Kingdom,3,3,4,334,10
16141,88,2,955.94,United Kingdom,3,2,3,323,8
16142,250,1,535.34,United Kingdom,2,1,2,212,5
16143,3,12,4910.83,United Kingdom,5,5,5,555,15
16144,247,1,175.2,United Kingdom,2,1,1,211,4
16145,9,19,6805.4400000000005,United Kingdom,5,5,5,555,15
16146,157,4,946.38,United Kingdom,3,4,3,343,10
16147,134,5,2398.91,United Kingdom,3,4,4,344,11
16148,296,2,386.62,United Kingdom,2,2,2,222,6
16149,5,3,422.22,United Kingdom,5,3,2,532,10
16150,43,10,4395.59,United Kingdom,4,5,5,455,14
16152,269,1,1829.04,United Kingdom,2,1,4,214,7
16153,50,11,5133.49,United Kingdom,4,5,5,455,14
16155,382,5,796.9,United Kingdom,2,4,3,243,9
16156,9,20,6218.18,United Kingdom,5,5,5,555,15
16157,16,3,656.69,United Kingdom,5,3,3,533,11
16158,522,9,628.32,United Kingdom,1,5,3,153,9
16159,282,4,1232.79,United Kingdom,2,4,3,243,9
16160,65,2,1025.44,United Kingdom,3,2,3,323,8
16161,2,43,12831.8,United Kingdom,5,5,5,555,15
16162,252,1,37.4,United Kingdom,2,1,1,211,4
16163,232,6,2849.58,United Kingdom,2,4,4,244,10
16164,17,3,822.48,United Kingdom,5,3,3,533,11
16165,505,1,79.9,United Kingdom,1,1,1,111,3
16166,428,2,435.83,United Kingdom,1,2,2,122,5
16167,414,5,1386.1200000000001,United Kingdom,1,4,4,144,9
16168,11,66,10636.47,United Kingdom,5,5,5,555,15
16169,8,4,1822.97,United Kingdom,5,4,4,544,13
16170,51,20,6869.0,United Kingdom,4,5,5,455,14
16171,59,1,73.2,United Kingdom,3,1,1,311,5
16172,95,8,1884.55,United Kingdom,3,5,4,354,12
16173,16,6,1418.32,United Kingdom,5,4,4,544,13
16174,126,7,2246.75,United Kingdom,3,4,4,344,11
16175,94,7,1836.44,United Kingdom,3,4,4,344,11
16176,421,4,2052.69,United Kingdom,1,4,4,144,9
16177,50,8,2247.31,United Kingdom,4,5,4,454,13
16178,138,2,612.6,United Kingdom,3,2,2,322,7
16179,61,1,215.83,United Kingdom,3,1,1,311,5
16180,100,13,16249.87,United Kingdom,3,5,5,355,13
16181,73,1,305.54,United Kingdom,3,1,2,312,6
16182,72,9,9971.65,United Kingdom,3,5,5,355,13
16183,67,4,1077.81,United Kingdom,3,4,3,343,10
16184,64,6,1158.79,United Kingdom,3,4,3,343,10
16185,17,3,644.72,United Kingdom,5,3,3,533,11
16186,23,26,9026.11,United Kingdom,4,5,5,455,14
16187,32,15,6911.4400000000005,United Kingdom,4,5,5,455,14
16188,45,5,1087.66,United Kingdom,4,4,3,443,11
16189,16,2,215.48,United Kingdom,5,2,1,521,8
16190,40,8,2723.55,United Kingdom,4,5,4,454,13
16191,3,24,15688.02,United Kingdom,5,5,5,555,15
16192,736,1,351.3,United Kingdom,1,1,2,112,4
16193,237,2,630.43,United Kingdom,2,2,3,223,7
16194,375,1,308.59999999999997,United Kingdom,2,1,2,212,5
16195,723,1,323.25,United Kingdom,1,1,2,112,4
16196,489,1,93.3,United Kingdom,1,1,1,111,3
16197,469,9,2016.71,United Kingdom,1,5,4,154,10
16198,75,2,1030.0410000000002,United Kingdom,3,2,3,323,8
16199,392,7,942.75,United Kingdom,2,4,3,243,9
16200,4,12,5643.45,United Kingdom,5,5,5,555,15
16201,3,5,2112.12,United Kingdom,5,4,4,544,13
16202,361,9,2501.9900000000002,United Kingdom,2,5,4,254,11
16203,59,6,1114.54,United Kingdom,3,4,3,343,10
16204,23,3,944.24,United Kingdom,4,3,3,433,10
16205,31,7,1830.61,United Kingdom,4,4,4,444,12
16206,55,13,2602.32,United Kingdom,4,5,4,454,13
16207,25,1,394.38,United Kingdom,4,1,2,412,7
16208,45,10,3440.45,United Kingdom,4,5,5,455,14
16209,89,9,4146.78,United Kingdom,3,5,5,355,13
16210,2,35,38489.51,United Kingdom,5,5,5,555,15
16211,89,3,1090.59,United Kingdom,3,3,3,333,9
16212,19,4,1293.71,United Kingdom,5,4,4,544,13
16213,79,1,159.0,United Kingdom,3,1,1,311,5
16214,171,4,2038.25,United Kingdom,3,4,4,344,11
16215,81,1,242.35,United Kingdom,3,1,1,311,5
16216,267,1,914.9300000000001,United Kingdom,2,1,3,213,6
16217,235,2,304.25,United Kingdom,2,2,2,222,6
16218,30,13,4439.97,United Kingdom,4,5,5,455,14
16219,501,1,40.8,United Kingdom,1,1,1,111,3
16221,37,9,2235.5099999999998,United Kingdom,4,5,4,454,13
16222,318,2,1345.22,United Kingdom,2,2,4,224,8
16223,375,2,1102.3500000000001,United Kingdom,2,2,3,223,7
16224,57,5,1616.54,United Kingdom,4,4,4,444,12
16225,45,15,2867.4100000000003,United Kingdom,4,5,4,454,13
16226,203,5,672.1700000000001,United Kingdom,2,4,3,243,9
16227,225,3,1027.22,United Kingdom,2,3,3,233,8
16228,385,3,890.8100000000001,United Kingdom,2,3,3,233,8
16229,87,6,2867.86,United Kingdom,3,4,4,344,11
16230,190,2,542.03,United Kingdom,2,2,2,222,6
16231,379,4,1078.22,United Kingdom,2,4,3,243,9
16232,44,7,2712.97,United Kingdom,4,4,4,444,12
16233,71,9,1965.71,United Kingdom,3,5,4,354,12
16234,476,3,333.18,United Kingdom,1,3,2,132,6
16235,41,9,2053.71,United Kingdom,4,5,4,454,13
16236,78,1,432.2,United Kingdom,3,1,2,312,6
16237,437,1,136.65,United Kingdom,1,1,1,111,3
16238,423,1,63.66,United Kingdom,1,1,1,111,3
16239,57,6,1492.2,United Kingdom,4,4,4,444,12
16240,24,2,3718.8,United Kingdom,4,2,5,425,11
16241,10,16,4329.31,United Kingdom,5,5,5,555,15
16242,8,14,7474.4,United Kingdom,5,5,5,555,15
16243,34,2,409.1,United Kingdom,4,2,2,422,8
16244,212,2,2579.38,United Kingdom,2,2,4,224,8
16245,24,3,1413.66,United Kingdom,4,3,4,434,11
16246,460,2,827.25,United Kingdom,1,2,3,123,6
16247,170,1,114.56,United Kingdom,3,1,1,311,5
16248,62,1,152.94,United Kingdom,3,1,1,311,5
16249,53,5,1800.07,United Kingdom,4,4,4,444,12
16250,261,3,791.38,United Kingdom,2,3,3,233,8
16251,512,1,128.31,United Kingdom,1,1,1,111,3
16252,383,1,295.09000000000003,United Kingdom,2,1,2,212,5
16253,67,7,7310.15,United Kingdom,3,4,5,345,12
16254,378,3,985.14,United Kingdom,2,3,3,233,8
16255,17,15,4906.8,United Kingdom,5,5,5,555,15
16256,267,3,1629.37,United Kingdom,2,3,4,234,9
16257,177,1,46.95,United Kingdom,3,1,1,311,5
16258,45,15,11942.52,United Kingdom,4,5,5,455,14
16259,410,3,361.94,United Kingdom,2,3,2,232,7
16260,51,1,1035.45,United Kingdom,4,1,3,413,8
16261,17,6,1059.45,United Kingdom,5,4,3,543,12
16262,378,1,755.15,United Kingdom,2,1,3,213,6
16263,423,1,351.01,United Kingdom,1,1,2,112,4
16264,438,2,837.53,United Kingdom,1,2,3,123,6
16265,9,12,6935.17,United Kingdom,5,5,5,555,15
16266,74,14,1757.95,United Kingdom,3,5,4,354,12
16267,591,1,186.66,United Kingdom,1,1,1,111,3
16268,71,2,667.65,United Kingdom,3,2,3,323,8
16269,438,1,717.57,United Kingdom,1,1,3,113,5
16270,353,1,1141.24,United Kingdom,2,1,3,213,6
16271,3,10,3463.02,United Kingdom,5,5,5,555,15
16272,117,1,411.7,United Kingdom,3,1,2,312,6
16273,648,2,336.03999999999996,United Kingdom,1,2,2,122,5
16274,373,1,715.9,United Kingdom,2,1,3,213,6
16275,197,3,2151.11,United Kingdom,2,3,4,234,9
16276,177,3,2629.3900000000003,United Kingdom,3,3,4,334,10
16277,734,1,188.69,United Kingdom,1,1,1,111,3
16278,100,3,1117.84,United Kingdom,3,3,3,333,9
16279,21,9,5705.08,United Kingdom,4,5,5,455,14
16280,725,1,238.05,United Kingdom,1,1,1,111,3
16281,72,3,3424.02,United Kingdom,3,3,5,335,11
16282,340,3,1307.58,United Kingdom,2,3,4,234,9
16283,6,8,4403.82,United Kingdom,5,5,5,555,15
16284,31,3,1029.77,United Kingdom,4,3,3,433,10
16285,646,1,176.9,United Kingdom,1,1,1,111,3
16286,477,2,328.95,United Kingdom,1,2,2,122,5
16287,170,5,1006.98,United Kingdom,3,4,3,343,10
16288,470,1,129.85,United Kingdom,1,1,1,111,3
16289,462,1,136.31,United Kingdom,1,1,1,111,3
16290,465,4,2069.3,United Kingdom,1,4,4,144,9
16291,682,1,117.72,Portugal,1,1,1,111,3
16292,122,5,1253.76,United Kingdom,3,4,4,344,11
16293,22,15,4657.95,United Kingdom,4,5,5,455,14
16294,477,1,126.05000000000001,United Kingdom,1,1,1,111,3
16295,10,4,1328.55,United Kingdom,5,4,4,544,13
16296,626,4,1313.67,United Kingdom,1,4,4,144,9
16297,269,1,301.9,United Kingdom,2,1,2,212,5
16298,23,7,1085.7,United Kingdom,4,4,3,443,11
16299,477,1,193.65,United Kingdom,1,1,1,111,3
16300,430,3,1392.43,United Kingdom,1,3,4,134,8
16301,737,1,107.33,United Kingdom,1,1,1,111,3
16302,127,1,233.22,United Kingdom,3,1,1,311,5
16303,26,7,7928.27,United Kingdom,4,4,5,445,13
16304,695,1,381.66,United Kingdom,1,1,2,112,4
16305,139,1,361.21999999999997,United Kingdom,3,1,2,312,6
16306,214,7,1192.82,United Kingdom,2,4,3,243,9
16307,429,3,1194.92,United Kingdom,1,3,3,133,7
16308,38,7,5120.0,United Kingdom,4,4,5,445,13
16309,106,2,706.57,United Kingdom,3,2,3,323,8
16310,414,2,460.08,United Kingdom,1,2,2,122,5
16311,18,2,616.26,United Kingdom,5,2,2,522,9
16312,432,1,171.15,United Kingdom,1,1,1,111,3
16313,3,2,274.15000000000003,United Kingdom,5,2,1,521,8
16314,390,3,1491.4,United Kingdom,2,3,4,234,9
16315,331,2,402.71,United Kingdom,2,2,2,222,6
16316,64,13,5744.91,United Kingdom,3,5,5,355,13
16317,120,5,2192.51,United Kingdom,3,4,4,344,11
16318,35,1,328.15,United Kingdom,4,1,2,412,7
16319,218,1,404.40000000000003,United Kingdom,2,1,2,212,5
16320,172,6,5628.99,Unspecified,3,4,5,345,12
16321,72,7,604.5500000000001,Australia,3,4,2,342,9
16322,1,2,326.75,United Kingdom,5,2,2,522,9
16323,196,2,353.66,United Kingdom,2,2,2,222,6
16324,128,3,428.68,United Kingdom,3,3,2,332,8
16325,47,12,3597.5,United Kingdom,4,5,5,455,14
16326,6,24,4826.99,United Kingdom,5,5,5,555,15
16327,14,16,10731.34,United Kingdom,5,5,5,555,15
16328,563,1,310.83,United Kingdom,1,1,2,112,4
16329,428,4,1703.07,United Kingdom,1,4,4,144,9
16330,18,7,634.33,United Kingdom,5,4,3,543,12
16331,432,6,2037.7,United Kingdom,1,4,4,144,9
16332,28,11,2010.41,United Kingdom,4,5,4,454,13
16333,8,22,26626.8,United Kingdom,5,5,5,555,15
16334,492,1,277.48,United Kingdom,1,1,1,111,3
16335,552,7,2774.0,United Kingdom,1,4,4,144,9
16336,421,4,3517.69,United Kingdom,1,4,5,145,10
16337,37,1,151.05,United Kingdom,4,1,1,411,6
16338,157,1,214.79999999999998,United Kingdom,3,1,1,311,5
16339,284,1,109.95,United Kingdom,2,1,1,211,4
16340,107,3,1526.06,United Kingdom,3,3,4,334,10
16341,25,7,3850.79,United Kingdom,4,4,5,445,13
16342,75,4,322.41,United Kingdom,3,4,2,342,9
16343,16,3,687.0699999999999,United Kingdom,5,3,3,533,11
16344,158,4,842.42,United Kingdom,3,4,3,343,10
16345,44,2,1198.74,United Kingdom,4,2,3,423,9
16346,385,1,224.51,United Kingdom,2,1,1,211,4
16347,11,11,3509.41,United Kingdom,5,5,5,555,15
16348,32,8,1798.22,United Kingdom,4,5,4,454,13
16349,291,1,53.5,United Kingdom,2,1,1,211,4
16350,21,9,2253.89,United Kingdom,4,5,4,454,13
16351,333,13,3330.0299999999997,United Kingdom,2,5,5,255,12
16352,18,2,494.44,United Kingdom,5,2,2,522,9
16353,4,38,9999.460000000001,United Kingdom,5,5,5,555,15
16354,63,5,1129.51,United Kingdom,3,4,3,343,10
16355,375,1,416.35,United Kingdom,2,1,2,212,5
16356,198,6,415.87,United Kingdom,2,4,2,242,8
16357,33,4,868.37,United Kingdom,4,4,3,443,11
16358,1,5,2919.65,United Kingdom,5,4,4,544,13
16359,7,16,2697.75,United Kingdom,5,5,4,554,14
16360,5,6,3512.53,United Kingdom,5,4,5,545,14
16361,10,4,896.66,United Kingdom,5,4,3,543,12
16362,32,6,946.94,United Kingdom,4,4,3,443,11
16363,53,1,109.36000000000001,United Kingdom,4,1,1,411,6
16364,12,2,707.04,United Kingdom,5,2,3,523,10
16365,18,15,3307.2,United Kingdom,5,5,5,555,15
16366,19,4,1548.1299999999999,United Kingdom,5,4,4,544,13
16367,37,3,1362.4,United Kingdom,4,3,4,434,11
16368,2,3,640.21,United Kingdom,5,3,3,533,11
16369,18,7,2664.81,United Kingdom,5,4,4,544,13
16370,82,4,1320.56,United Kingdom,3,4,4,344,11
16371,449,1,157.2,United Kingdom,1,1,1,111,3
16372,33,5,1328.61,United Kingdom,4,4,4,444,12
16373,382,2,309.49,United Kingdom,2,2,2,222,6
16374,66,5,1771.45,United Kingdom,3,4,4,344,11
16375,470,2,104.0,United Kingdom,1,2,1,121,4
16376,9,2,987.01,United Kingdom,5,2,3,523,10
16377,267,2,1308.48,United Kingdom,2,2,4,224,8
16378,247,3,362.95,United Kingdom,2,3,2,232,7
16379,4,4,2157.4,United Kingdom,5,4,4,544,13
16380,61,1,1780.59,United Kingdom,3,1,4,314,8
16381,396,2,258.7,United Kingdom,2,2,1,221,5
16382,408,2,353.1,United Kingdom,2,2,2,222,6
16383,75,7,2974.84,United Kingdom,3,4,5,345,12
16384,90,4,1358.95,United Kingdom,3,4,4,344,11
16385,60,5,1030.61,United Kingdom,3,4,3,343,10
16386,29,3,1102.59,United Kingdom,4,3,3,433,10
16387,323,5,918.55,United Kingdom,2,4,3,243,9
16388,654,1,186.05,United Kingdom,1,1,1,111,3
16389,53,4,1382.07,United Kingdom,4,4,4,444,12
16390,537,3,467.5,United Kingdom,1,3,2,132,6
16391,401,4,1103.61,United Kingdom,2,4,3,243,9
16392,270,3,763.05,United Kingdom,2,3,3,233,8
16393,2,23,5561.66,United Kingdom,5,5,5,555,15
16394,57,5,1555.34,United Kingdom,4,4,4,444,12
16395,61,14,3537.85,United Kingdom,3,5,5,355,13
16396,476,1,137.8,United Kingdom,1,1,1,111,3
16397,628,1,127.88,United Kingdom,1,1,1,111,3
16398,154,2,1705.8,United Kingdom,3,2,4,324,9
16399,19,3,641.82,United Kingdom,5,3,3,533,11
16400,95,9,3159.44,United Kingdom,3,5,5,355,13
16401,1,23,6849.15,United Kingdom,5,5,5,555,15
16402,265,2,511.4,United Kingdom,2,2,2,222,6
16403,312,1,177.5,United Kingdom,2,1,1,211,4
16404,70,1,443.05,United Kingdom,3,1,2,312,6
16405,302,2,167.25,United Kingdom,2,2,1,221,5
16406,19,3,552.68,United Kingdom,5,3,2,532,10
16407,13,14,2821.65,United Kingdom,5,5,4,554,14
16408,591,1,231.93,United Kingdom,1,1,1,111,3
16409,36,12,5709.04,United Kingdom,4,5,5,455,14
16410,734,1,130.32,United Kingdom,1,1,1,111,3
16411,19,4,910.1899999999999,United Kingdom,5,4,3,543,12
16412,54,5,647.23,United Kingdom,4,4,3,443,11
16413,57,2,528.98,United Kingdom,4,2,2,422,8
16414,22,5,559.71,United Kingdom,4,4,2,442,10
16415,44,3,719.44,United Kingdom,4,3,3,433,10
16416,27,9,2972.88,United Kingdom,4,5,5,455,14
16417,493,1,35.7,United Kingdom,1,1,1,111,3
16418,45,5,1101.94,United Kingdom,4,4,3,443,11
16419,113,8,1487.42,United Kingdom,3,5,4,354,12
16420,396,1,75.0,United Kingdom,2,1,1,211,4
16421,376,3,526.27,United Kingdom,2,3,2,232,7
16422,17,109,63651.47,United Kingdom,5,5,5,555,15
16423,25,1,346.12,United Kingdom,4,1,2,412,7
16424,191,2,443.06,United Kingdom,2,2,2,222,6
16425,302,1,302.7,United Kingdom,2,1,2,212,5
16426,2,10,1908.25,United Kingdom,5,5,4,554,14
16427,263,2,241.06,United Kingdom,2,2,1,221,5
16428,414,3,660.28,United Kingdom,1,3,3,133,7
16429,106,1,284.55,United Kingdom,3,1,1,311,5
16430,57,7,1117.94,United Kingdom,4,4,3,443,11
16431,213,3,642.81,United Kingdom,2,3,3,233,8
16432,64,1,287.4,United Kingdom,3,1,1,311,5
16433,28,2,384.52,United Kingdom,4,2,2,422,8
16434,29,12,2741.74,United Kingdom,4,5,4,454,13
16435,512,3,1011.5699999999999,United Kingdom,1,3,3,133,7
16436,668,3,329.34,United Kingdom,1,3,2,132,6
16437,381,2,301.25,United Kingdom,2,2,2,222,6
16438,6,5,798.35,United Kingdom,5,4,3,543,12
16439,722,1,310.70000000000005,United Kingdom,1,1,2,112,4
16440,8,6,3856.9700000000003,United Kingdom,5,4,5,545,14
16441,67,5,1034.43,United Kingdom,3,4,3,343,10
16442,2,5,899.47,United Kingdom,5,4,3,543,12
16443,521,1,162.24,United Kingdom,1,1,1,111,3
16444,46,17,3656.58,United Kingdom,4,5,5,455,14
16445,34,4,602.73,United Kingdom,4,4,2,442,10
16446,1,2,168472.5,United Kingdom,5,2,5,525,12
16447,136,3,775.14,United Kingdom,3,3,3,333,9
16448,198,2,367.87,United Kingdom,2,2,2,222,6
16449,198,2,707.69,United Kingdom,2,2,3,223,7
16450,150,3,1505.73,United Kingdom,3,3,4,334,10
16451,88,3,1013.15,United Kingdom,3,3,3,333,9
16452,631,2,332.17,United Kingdom,1,2,2,122,5
16453,531,2,251.71,United Kingdom,1,2,1,121,4
16454,45,4,30.950000000000003,United Kingdom,4,4,1,441,9
16455,64,11,4384.37,United Kingdom,3,5,5,355,13
16456,99,13,6862.91,United Kingdom,3,5,5,355,13
16457,218,1,208.36,United Kingdom,2,1,1,211,4
16458,3,30,5715.34,United Kingdom,5,5,5,555,15
16459,730,1,71.78999999999999,United Kingdom,1,1,1,111,3
16460,28,3,814.72,United Kingdom,4,3,3,433,10
16461,178,3,1615.22,United Kingdom,3,3,4,334,10
16462,74,3,136.0,United Kingdom,3,3,1,331,7
16463,21,4,1422.4,United Kingdom,4,4,4,444,12
16464,20,3,1314.68,United Kingdom,4,3,4,434,11
16465,421,2,746.24,United Kingdom,1,2,3,123,6
16466,34,15,3838.59,United Kingdom,4,5,5,455,14
16467,509,7,2869.16,United Kingdom,1,4,4,144,9
16468,74,3,787.52,United Kingdom,3,3,3,333,9
16469,24,5,828.91,United Kingdom,4,4,3,443,11
16470,52,11,2458.6,United Kingdom,4,5,4,454,13
16471,275,4,1189.98,United Kingdom,2,4,3,243,9
16472,434,2,789.6,United Kingdom,1,2,3,123,6
16473,165,4,470.83,United Kingdom,3,4,2,342,9
16474,7,7,1871.5,United Kingdom,5,4,4,544,13
16475,88,4,544.3,United Kingdom,3,4,2,342,9
16476,432,1,350.35,United Kingdom,1,1,2,112,4
16477,64,11,4320.02,United Kingdom,3,5,5,355,13
16478,25,3,331.0,United Kingdom,4,3,2,432,9
16479,10,2,300.83,United Kingdom,5,2,2,522,9
16480,76,1,769.29,United Kingdom,3,1,3,313,7
16481,682,1,453.38,United Kingdom,1,1,2,112,4
16482,16,1,220.62,United Kingdom,5,1,1,511,7
16483,192,1,139.35,United Kingdom,2,1,1,211,4
16484,174,2,404.3,United Kingdom,3,2,2,322,7
16485,77,5,2294.68,United Kingdom,3,4,4,344,11
16486,538,1,134.36,United Kingdom,1,1,1,111,3
16487,577,2,209.4,United Kingdom,1,2,1,121,4
16488,33,3,498.8,United Kingdom,4,3,2,432,9
